Index,DeliveryDate,Version,inputFolder,inputFilename,imageXyPixelSize,imageZPixelSize,memChannel,nucChannel,structureChannel,structureProteinName,lightChannel,timePoint,outputSegmentationPath,outputNucSegWholeFilename,outputCellSegWholeFilename,outputCellSegIndex,SegmentationXyPixelSize,SegmentationZPixelSize,outputNucSegWholeSegScaleFilename,outputCellSegWholeSegScaleFilename,structureSegOutputFolder,structureSegOutputFilename,structureSegContourFilename,structureSegSegScaleOutputFilename,structureSegSegScaleContourFilename,StructureSegmentationMethod,outputSegmentationContourPath,outputNucSegContourFilename,outputCellSegContourFilename,outputNucSegContourSegScaleFilename,outputCellSegContourSegScaleFilename
1,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209,20161209_C01_002.czi,0.065,0.29,1,3,2,Fibrillarin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161209_C01\nuc_cell_segmentation,20161209_C01_002.czi_nucWholeIndex.tiff,20161209_C01_002.czi_cellWholeIndex.tiff,3;4;5;7;,0.065,0.29,20161209_C01_002.czi_nucWholeIndex.tiff,20161209_C01_002.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\structure_segmentation,20161209_C01_002_structSegment.tiff,20161209_C01_002_structContour.tiff,20161209_C01_002_structSegment.tiff,20161209_C01_002_structContour.tiff,ALN4.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\nuc_cell_contour,20161209_C01_002.czi_nucSegScaleContourXY.tiff,20161209_C01_002.czi_cellSegScaleContourXY.tiff,20161209_C01_002.czi_nucSegScaleContourXY.tiff,20161209_C01_002.czi_cellSegScaleContourXY.tiff
2,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209,20161209_C01_003.czi,0.065,0.29,1,3,2,Fibrillarin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161209_C01\nuc_cell_segmentation,20161209_C01_003.czi_nucWholeIndex.tiff,20161209_C01_003.czi_cellWholeIndex.tiff,1;2;,0.065,0.29,20161209_C01_003.czi_nucWholeIndex.tiff,20161209_C01_003.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\structure_segmentation,20161209_C01_003_structSegment.tiff,20161209_C01_003_structContour.tiff,20161209_C01_003_structSegment.tiff,20161209_C01_003_structContour.tiff,ALN4.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\nuc_cell_contour,20161209_C01_003.czi_nucSegScaleContourXY.tiff,20161209_C01_003.czi_cellSegScaleContourXY.tiff,20161209_C01_003.czi_nucSegScaleContourXY.tiff,20161209_C01_003.czi_cellSegScaleContourXY.tiff
3,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209,20161209_C01_004.czi,0.065,0.29,1,3,2,Fibrillarin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161209_C01\nuc_cell_segmentation,20161209_C01_004.czi_nucWholeIndex.tiff,20161209_C01_004.czi_cellWholeIndex.tiff,1;4;5;12;14;,0.065,0.29,20161209_C01_004.czi_nucWholeIndex.tiff,20161209_C01_004.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\structure_segmentation,20161209_C01_004_structSegment.tiff,20161209_C01_004_structContour.tiff,20161209_C01_004_structSegment.tiff,20161209_C01_004_structContour.tiff,ALN4.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\nuc_cell_contour,20161209_C01_004.czi_nucSegScaleContourXY.tiff,20161209_C01_004.czi_cellSegScaleContourXY.tiff,20161209_C01_004.czi_nucSegScaleContourXY.tiff,20161209_C01_004.czi_cellSegScaleContourXY.tiff
4,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209,20161209_C01_005.czi,0.065,0.29,1,3,2,Fibrillarin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161209_C01\nuc_cell_segmentation,20161209_C01_005.czi_nucWholeIndex.tiff,20161209_C01_005.czi_cellWholeIndex.tiff,2;3;5;7;,0.065,0.29,20161209_C01_005.czi_nucWholeIndex.tiff,20161209_C01_005.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\structure_segmentation,20161209_C01_005_structSegment.tiff,20161209_C01_005_structContour.tiff,20161209_C01_005_structSegment.tiff,20161209_C01_005_structContour.tiff,ALN4.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\nuc_cell_contour,20161209_C01_005.czi_nucSegScaleContourXY.tiff,20161209_C01_005.czi_cellSegScaleContourXY.tiff,20161209_C01_005.czi_nucSegScaleContourXY.tiff,20161209_C01_005.czi_cellSegScaleContourXY.tiff
5,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209,20161209_C01_006.czi,0.065,0.29,1,3,2,Fibrillarin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161209_C01\nuc_cell_segmentation,20161209_C01_006.czi_nucWholeIndex.tiff,20161209_C01_006.czi_cellWholeIndex.tiff,2;7;9;,0.065,0.29,20161209_C01_006.czi_nucWholeIndex.tiff,20161209_C01_006.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\structure_segmentation,20161209_C01_006_structSegment.tiff,20161209_C01_006_structContour.tiff,20161209_C01_006_structSegment.tiff,20161209_C01_006_structContour.tiff,ALN4.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\nuc_cell_contour,20161209_C01_006.czi_nucSegScaleContourXY.tiff,20161209_C01_006.czi_cellSegScaleContourXY.tiff,20161209_C01_006.czi_nucSegScaleContourXY.tiff,20161209_C01_006.czi_cellSegScaleContourXY.tiff
6,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209,20161209_C01_007.czi,0.065,0.29,1,3,2,Fibrillarin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161209_C01\nuc_cell_segmentation,20161209_C01_007.czi_nucWholeIndex.tiff,20161209_C01_007.czi_cellWholeIndex.tiff,2;4;,0.065,0.29,20161209_C01_007.czi_nucWholeIndex.tiff,20161209_C01_007.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\structure_segmentation,20161209_C01_007_structSegment.tiff,20161209_C01_007_structContour.tiff,20161209_C01_007_structSegment.tiff,20161209_C01_007_structContour.tiff,ALN4.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\nuc_cell_contour,20161209_C01_007.czi_nucSegScaleContourXY.tiff,20161209_C01_007.czi_cellSegScaleContourXY.tiff,20161209_C01_007.czi_nucSegScaleContourXY.tiff,20161209_C01_007.czi_cellSegScaleContourXY.tiff
7,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209,20161209_C01_008.czi,0.065,0.29,1,3,2,Fibrillarin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161209_C01\nuc_cell_segmentation,20161209_C01_008.czi_nucWholeIndex.tiff,20161209_C01_008.czi_cellWholeIndex.tiff,1;2;4;5;6;7;8;9;,0.065,0.29,20161209_C01_008.czi_nucWholeIndex.tiff,20161209_C01_008.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\structure_segmentation,20161209_C01_008_structSegment.tiff,20161209_C01_008_structContour.tiff,20161209_C01_008_structSegment.tiff,20161209_C01_008_structContour.tiff,ALN4.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\nuc_cell_contour,20161209_C01_008.czi_nucSegScaleContourXY.tiff,20161209_C01_008.czi_cellSegScaleContourXY.tiff,20161209_C01_008.czi_nucSegScaleContourXY.tiff,20161209_C01_008.czi_cellSegScaleContourXY.tiff
8,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209,20161209_C01_009.czi,0.065,0.29,1,3,2,Fibrillarin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161209_C01\nuc_cell_segmentation,20161209_C01_009.czi_nucWholeIndex.tiff,20161209_C01_009.czi_cellWholeIndex.tiff,1;2;3;4;5;6;9;10;,0.065,0.29,20161209_C01_009.czi_nucWholeIndex.tiff,20161209_C01_009.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\structure_segmentation,20161209_C01_009_structSegment.tiff,20161209_C01_009_structContour.tiff,20161209_C01_009_structSegment.tiff,20161209_C01_009_structContour.tiff,ALN4.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\nuc_cell_contour,20161209_C01_009.czi_nucSegScaleContourXY.tiff,20161209_C01_009.czi_cellSegScaleContourXY.tiff,20161209_C01_009.czi_nucSegScaleContourXY.tiff,20161209_C01_009.czi_cellSegScaleContourXY.tiff
9,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209,20161209_C01_010.czi,0.065,0.29,1,3,2,Fibrillarin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161209_C01\nuc_cell_segmentation,20161209_C01_010.czi_nucWholeIndex.tiff,20161209_C01_010.czi_cellWholeIndex.tiff,1;2;3;4;5;9;,0.065,0.29,20161209_C01_010.czi_nucWholeIndex.tiff,20161209_C01_010.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\structure_segmentation,20161209_C01_010_structSegment.tiff,20161209_C01_010_structContour.tiff,20161209_C01_010_structSegment.tiff,20161209_C01_010_structContour.tiff,ALN4.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\nuc_cell_contour,20161209_C01_010.czi_nucSegScaleContourXY.tiff,20161209_C01_010.czi_cellSegScaleContourXY.tiff,20161209_C01_010.czi_nucSegScaleContourXY.tiff,20161209_C01_010.czi_cellSegScaleContourXY.tiff
10,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209,20161209_C01_011.czi,0.065,0.29,1,3,2,Fibrillarin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161209_C01\nuc_cell_segmentation,20161209_C01_011.czi_nucWholeIndex.tiff,20161209_C01_011.czi_cellWholeIndex.tiff,2;4;6;7;,0.065,0.29,20161209_C01_011.czi_nucWholeIndex.tiff,20161209_C01_011.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\structure_segmentation,20161209_C01_011_structSegment.tiff,20161209_C01_011_structContour.tiff,20161209_C01_011_structSegment.tiff,20161209_C01_011_structContour.tiff,ALN4.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161209_C01\nuc_cell_contour,20161209_C01_011.czi_nucSegScaleContourXY.tiff,20161209_C01_011.czi_cellSegScaleContourXY.tiff,20161209_C01_011.czi_nucSegScaleContourXY.tiff,20161209_C01_011.czi_cellSegScaleContourXY.tiff
